horodatage,modele,fournisseur_matiere,numero_pastille,pastille_retaillee,numero_passage,four_consigne_C,four_reel_C,inducteur_puissance_1_consigne_kW,inducteur_puissance_1_reel_kW,inducteur_puissance_2_consigne_kW,inducteur_puissance_2_reel_kW,pyrometre_inducteur_1_C,pyrometre_inducteur_2_C,frette_int_consigne_C,frette_int_reel_C,frette_ext_consigne_C,frette_ext_reel_C,temps_chauffe_inducteur_s,temps_transition_s,compteur_chauffe_ok,compteur_frappe_ok,machine,nom_recette,diametre_apres_filage_mm,longueur_apres_filage_mm,concentricite_mm,conformite_diametre,conformite_longueur,conformite_concentricite,conformite_globale,ecart_diametre_mm,ecart_longueur_mm,ecart_concentricite_mm,regime_anomalie,inducteur_1_point_1_C,inducteur_1_point_2_C,inducteur_1_point_3_C,inducteur_1_point_4_C,inducteur_2_point_1_C,inducteur_2_point_2_C,inducteur_2_point_3_C,inducteur_2_point_4_C,lvdt_01_consigne_mm,lvdt_01_reel_mm,lvdt_01_ecart_mm,lvdt_02_consigne_mm,lvdt_02_reel_mm,lvdt_02_ecart_mm,lvdt_03_consigne_mm,lvdt_03_reel_mm,lvdt_03_ecart_mm,lvdt_04_consigne_mm,lvdt_04_reel_mm,lvdt_04_ecart_mm,lvdt_05_consigne_mm,lvdt_05_reel_mm,lvdt_05_ecart_mm,lvdt_06_consigne_mm,lvdt_06_reel_mm,lvdt_06_ecart_mm,lvdt_07_consigne_mm,lvdt_07_reel_mm,lvdt_07_ecart_mm,lvdt_08_consigne_mm,lvdt_08_reel_mm,lvdt_08_ecart_mm,lvdt_09_consigne_mm,lvdt_09_reel_mm,lvdt_09_ecart_mm,lvdt_10_consigne_mm,lvdt_10_reel_mm,lvdt_10_ecart_mm,lvdt_11_consigne_mm,lvdt_11_reel_mm,lvdt_11_ecart_mm,lvdt_12_consigne_mm,lvdt_12_reel_mm,lvdt_12_ecart_mm,lvdt_13_consigne_mm,lvdt_13_reel_mm,lvdt_13_ecart_mm,lvdt_14_consigne_mm,lvdt_14_reel_mm,lvdt_14_ecart_mm,lvdt_15_consigne_mm,lvdt_15_reel_mm,lvdt_15_ecart_mm,lvdt_16_consigne_mm,lvdt_16_reel_mm,lvdt_16_ecart_mm,lvdt_17_consigne_mm,lvdt_17_reel_mm,lvdt_17_ecart_mm,lvdt_18_consigne_mm,lvdt_18_reel_mm,lvdt_18_ecart_mm,lvdt_19_consigne_mm,lvdt_19_reel_mm,lvdt_19_ecart_mm,lvdt_20_consigne_mm,lvdt_20_reel_mm,lvdt_20_ecart_mm,lvdt_21_consigne_mm,lvdt_21_reel_mm,lvdt_21_ecart_mm
2026-05-10 19:05:42,PIECE_A,FournA,10075,True,4,556.42,544.54,72.042,70.137,133.522,134.69,1022.05,1201.58,163.72,162.66,130.91,129.06,27.09,3.4,75,67,M2225,3M1L1A_C,28.5466,124.986,0.01614,OK,OK,OK,OK,0.0466,-0.014,0.01614,derive_6,1031.09,1011.39,1020.07,1039.76,1180.0,1180.0,1180.0,1180.0,32.6379,32.6174,-0.0205,34.3396,34.3028,-0.0368,14.4482,14.436,-0.0122,45.8575,45.9122,0.0547,25.9894,26.0323,0.0429,39.3164,39.3965,0.0801,36.9401,36.8514,-0.0887,14.3549,14.3813,0.0264,32.8136,32.8286,0.015,18.203,18.2958,0.0928,26.5787,26.5325,-0.0462,19.9215,19.9057,-0.0158,14.5906,14.5263,-0.0643,29.2941,29.2545,-0.0396,22.3984,22.4223,0.0239,38.6709,38.5966,-0.0743,39.5877,39.6264,0.0387,13.797,13.7575,-0.0395,44.3821,44.455,0.0729,27.0631,27.1311,0.068,21.7442,21.7797,0.0355
2026-05-10 19:05:47,PIECE_A,FournA,10076,False,5,516.64,524.19,59.227,60.57,99.041,98.922,829.48,1140.77,178.97,180.23,141.27,139.91,19.8,4.81,76,67,M2224,3M1L3A_C,28.5558,125.018,0.01843,NOK,OK,OK,NOK,0.0558,0.018,0.01843,derive_7,824.16,818.28,822.31,850.29,1113.41,1101.91,1134.81,1122.96,12.8876,12.9704,0.0828,17.8107,17.8401,0.0294,40.8457,40.8257,-0.02,20.5481,20.4982,-0.0499,47.8097,47.8394,0.0297,18.5986,18.5577,-0.0409,32.7892,32.7864,-0.0028,29.0799,29.0757,-0.0042,34.1541,34.1219,-0.0322,37.7194,37.6261,-0.0933,20.7389,20.7316,-0.0073,12.2567,12.198,-0.0587,39.0325,39.1044,0.0719,24.7386,24.8354,0.0968,42.0788,42.1102,0.0314,17.0151,17.107,0.0919,13.9498,13.9186,-0.0312,28.9608,28.9281,-0.0327,40.9538,41.001,0.0472,22.8348,22.7433,-0.0915,44.3644,44.4049,0.0405
2026-05-10 19:05:53,PIECE_A,FournA,10077,False,3,558.82,580.14,65.478,67.376,100.048,100.155,1106.64,967.71,184.51,184.07,178.38,178.19,21.36,3.64,77,67,M2224,3M1L2A_C,28.5664,125.0,0.02325,NOK,OK,OK,NOK,0.0664,0.0,0.02325,derive_8,1085.07,1116.59,1087.64,1098.48,991.4,970.17,979.77,962.31,45.5706,45.5248,-0.0458,16.2015,16.1534,-0.0481,36.7468,36.6471,-0.0997,12.5163,12.4908,-0.0255,38.3088,38.2797,-0.0291,37.7022,37.6256,-0.0766,39.8219,39.9129,0.091,17.9547,17.9959,0.0412,20.9793,21.021,0.0417,35.8679,35.7891,-0.0788,19.3929,19.4905,0.0976,25.3509,25.3133,-0.0376,26.9872,26.9047,-0.0825,36.2624,36.3534,0.091,47.5804,47.5075,-0.0729,47.4122,47.4359,0.0237,25.1617,25.2453,0.0836,29.8992,29.8882,-0.011,16.6258,16.6611,0.0353,32.4812,32.4237,-0.0575,44.3918,44.3791,-0.0127
2026-05-10 19:05:58,PIECE_A,FournB,10078,True,4,504.15,527.24,61.851,63.503,131.942,128.707,963.85,1008.63,196.63,197.25,133.35,134.48,25.17,7.94,78,67,M2224,3M1L1A_C,28.5833,124.996,0.02142,NOK,OK,OK,NOK,0.0833,-0.004,0.02142,derive_9,954.82,962.88,945.97,942.52,1012.25,1004.34,1029.42,991.2,43.4206,43.4501,0.0295,40.5416,40.4521,-0.0895,27.6367,27.6895,0.0528,20.0439,19.953,-0.0909,22.5304,22.5491,0.0187,45.3299,45.3942,0.0643,25.1651,25.1843,0.0192,30.2314,30.1973,-0.0341,37.7132,37.6284,-0.0848,39.7849,39.8716,0.0867,45.1566,45.1386,-0.018,21.5248,21.5718,0.047,18.2359,18.2884,0.0525,43.1844,43.2347,0.0503,22.8437,22.924,0.0803,21.074,20.9994,-0.0746,25.3779,25.321,-0.0569,21.8814,21.917,0.0356,40.8545,40.9294,0.0749,45.3485,45.2841,-0.0644,29.461,29.5078,0.0468
2026-05-10 19:06:03,PIECE_A,FournC,10079,False,5,445.56,449.86,136.827,135.367,83.341,82.179,980.46,927.97,182.77,182.18,166.11,167.8,27.05,2.46,79,67,M2225,3M1L1A_C,28.5863,124.959,0.02083,NOK,OK,OK,NOK,0.0863,-0.041,0.02083,derive_10,953.79,982.93,989.54,980.48,913.7,920.24,916.41,908.72,47.3135,47.2142,-0.0993,41.7884,41.7717,-0.0167,46.8872,46.7873,-0.0999,27.4136,27.3999,-0.0137,47.0003,46.9547,-0.0456,18.8361,18.8951,0.059,46.4417,46.3994,-0.0423,20.8741,20.9659,0.0918,23.7106,23.7039,-0.0067,37.828,37.8188,-0.0092,29.9026,29.9891,0.0865,26.9791,26.9279,-0.0512,42.3644,42.3855,0.0211,43.8608,43.7927,-0.0681,37.0931,37.1782,0.0851,33.954,33.882,-0.072,43.7324,43.8042,0.0718,40.5386,40.5804,0.0418,29.6542,29.6037,-0.0505,43.3624,43.3748,0.0124,16.2587,16.2639,0.0052
2026-05-10 19:06:08,PIECE_A,FournB,10080,True,5,540.38,537.73,72.592,72.706,83.725,82.123,1169.43,1048.89,195.64,194.67,124.26,122.02,29.47,2.83,80,68,M2225,3M1L3A_C,28.509,125.019,0.00577,OK,OK,OK,OK,0.009,0.019,0.00577,normal,1153.05,1180.0,1171.37,1180.0,1088.71,1061.09,1048.1,1049.38,22.94,22.9813,0.0413,26.435,26.5311,0.0961,31.9234,31.9586,0.0352,37.7532,37.7105,-0.0427,45.977,46.0366,0.0596,47.824,47.7571,-0.0669,29.4892,29.4589,-0.0303,16.8865,16.8365,-0.05,39.158,39.2469,0.0889,31.4889,31.4818,-0.0071,37.9786,37.9775,-0.0011,21.3987,21.3409,-0.0578,29.8497,29.8855,0.0358,40.1387,40.156,0.0173,44.3118,44.2926,-0.0192,23.1104,23.0682,-0.0422,27.8136,27.8875,0.0739,41.6095,41.5272,-0.0823,24.3762,24.3239,-0.0523,20.7611,20.7821,0.021,15.3818,15.4738,0.092
2026-05-10 19:06:13,PIECE_A,FournC,10081,False,2,530.02,507.7,137.765,135.998,74.337,73.03,1190.07,1018.05,199.2,199.67,168.91,171.81,21.32,2.3,81,69,M2225,3M1L2A_C,28.4898,124.97,0.01133,OK,OK,OK,OK,-0.0102,-0.03,0.01133,normal,1180.0,1164.43,1165.11,1164.0,1053.63,1051.32,1017.15,1020.12,41.7121,41.622,-0.0901,37.9605,37.9008,-0.0597,45.4718,45.3908,-0.081,22.7251,22.6728,-0.0523,35.9533,36.0005,0.0472,15.737,15.7396,0.0026,47.0687,47.1305,0.0618,19.2223,19.2378,0.0155,40.7664,40.7091,-0.0573,13.954,13.9419,-0.0121,38.5253,38.4876,-0.0377,19.013,18.9401,-0.0729,40.3921,40.3783,-0.0138,36.6333,36.5398,-0.0935,22.0353,21.9864,-0.0489,47.3554,47.4215,0.0661,38.8634,38.9275,0.0641,34.5282,34.5066,-0.0216,33.6829,33.7123,0.0294,12.1567,12.1585,0.0018,47.4197,47.3663,-0.0534
2026-05-10 19:06:18,PIECE_A,FournA,10082,False,2,577.22,579.86,64.074,63.739,50.556,50.444,1197.16,875.05,198.58,198.29,137.0,137.9,27.8,4.21,82,70,M2224,3M1L2A_C,28.5018,125.002,0.00927,OK,OK,OK,OK,0.0018,0.002,0.00927,normal,1180.0,1180.0,1177.74,1180.0,888.72,859.36,846.43,883.63,24.9477,24.8578,-0.0899,39.7029,39.6666,-0.0363,24.3909,24.3141,-0.0768,31.3302,31.2578,-0.0724,22.5316,22.4932,-0.0384,44.6752,44.7084,0.0332,43.8964,43.8261,-0.0703,13.1312,13.1586,0.0274,19.2851,19.252,-0.0331,17.5323,17.6306,0.0983,29.8162,29.8119,-0.0043,42.8169,42.781,-0.0359,32.8554,32.8641,0.0087,20.5127,20.4451,-0.0676,17.1126,17.0719,-0.0407,38.894,38.9546,0.0606,46.5527,46.6241,0.0714,25.7034,25.708,0.0046,39.3768,39.3151,-0.0617,23.5838,23.5026,-0.0812,16.272,16.2305,-0.0415
2026-05-10 19:06:23,PIECE_A,FournC,10083,False,4,481.42,499.2,128.213,127.715,144.532,144.985,987.67,1152.38,163.45,162.57,166.31,167.5,23.51,6.54,83,71,M2224,3M1L3A_C,28.4985,124.991,8e-05,OK,OK,OK,OK,-0.0015,-0.009,8e-05,normal,985.97,1011.79,979.32,985.36,1176.25,1165.71,1176.65,1165.95,44.0585,44.0579,-0.0006,43.1084,43.1822,0.0738,19.4908,19.4385,-0.0523,28.1589,28.2201,0.0612,33.982,33.9434,-0.0386,20.3089,20.2521,-0.0568,39.4,39.3428,-0.0572,34.5901,34.6011,0.011,44.2193,44.1655,-0.0538,38.4386,38.4331,-0.0055,44.4207,44.3884,-0.0323,46.4824,46.4783,-0.0041,15.6496,15.7452,0.0956,16.1388,16.0757,-0.0631,20.7017,20.7422,0.0405,38.0825,38.1161,0.0336,32.3823,32.2846,-0.0977,25.3869,25.4209,0.034,34.4399,34.4404,0.0005,21.1964,21.2414,0.045,46.1977,46.2121,0.0144
2026-05-10 19:06:28,PIECE_A,FournC,10084,False,5,453.55,446.58,87.834,88.238,64.314,65.586,1181.45,887.27,182.62,182.22,126.64,125.37,13.14,5.54,84,72,M2225,3M1L1A_C,28.4976,124.977,0.00635,OK,OK,OK,OK,-0.0024,-0.023,0.00635,normal,1148.24,1180.0,1180.0,1180.0,910.46,901.19,860.27,897.25,33.7738,33.8125,0.0387,37.1711,37.1949,0.0238,25.1764,25.2176,0.0412,31.6706,31.624,-0.0466,46.0848,46.1736,0.0888,21.1612,21.2331,0.0719,32.2886,32.2852,-0.0034,21.9474,21.9362,-0.0112,31.1198,31.1081,-0.0117,41.044,41.0084,-0.0356,33.8138,33.7189,-0.0949,17.865,17.9332,0.0682,22.4974,22.4613,-0.0361,46.6189,46.6657,0.0468,16.0304,15.9821,-0.0483,30.5354,30.4397,-0.0957,46.8721,46.8238,-0.0483,31.7537,31.6592,-0.0945,15.3195,15.2886,-0.0309,34.1183,34.2128,0.0945,24.702,24.7267,0.0247
2026-05-10 19:06:33,PIECE_A,FournC,10085,True,2,595.18,576.84,103.767,101.665,96.527,95.821,1036.07,871.48,174.94,173.62,171.47,171.15,23.74,2.19,85,73,M2225,3M1L2A_C,28.5104,125.033,0.00763,OK,OK,OK,OK,0.0104,0.033,0.00763,normal,1069.51,1013.76,1019.95,1023.63,843.13,845.09,898.67,898.65,20.9546,20.9577,0.0031,15.9884,16.048,0.0596,26.2574,26.3402,0.0828,37.8005,37.8623,0.0618,42.0014,41.9546,-0.0468,42.4871,42.4286,-0.0585,34.1684,34.0932,-0.0752,42.2707,42.2082,-0.0625,26.2767,26.3234,0.0467,38.538,38.6092,0.0712,31.8817,31.9542,0.0725,20.6285,20.6664,0.0379,15.1313,15.2153,0.084,31.1714,31.1967,0.0253,26.8083,26.7869,-0.0214,18.1455,18.1175,-0.028,43.262,43.3131,0.0511,24.083,24.0446,-0.0384,36.8731,36.7757,-0.0974,30.3387,30.3924,0.0537,16.5033,16.5416,0.0383
2026-05-10 19:06:38,PIECE_A,FournA,10086,False,4,547.09,543.64,131.212,127.573,85.313,86.568,892.46,993.77,152.34,152.01,167.38,165.44,16.59,6.33,86,74,M2224,3M1L3A_C,28.4938,124.996,0.00451,OK,OK,OK,OK,-0.0062,-0.004,0.00451,normal,879.03,911.34,871.58,869.46,982.87,980.58,1018.57,1008.7,28.5265,28.4599,-0.0666,23.8937,23.9799,0.0862,24.7585,24.7238,-0.0347,12.6985,12.6048,-0.0937,47.3442,47.4385,0.0943,30.8237,30.8076,-0.0161,39.2127,39.1527,-0.06,44.8491,44.9118,0.0627,16.0934,16.0319,-0.0615,12.4796,12.4015,-0.0781,16.2026,16.3007,0.0981,36.6266,36.5905,-0.0361,36.8552,36.7951,-0.0601,43.9418,43.9408,-0.001,36.7714,36.76,-0.0114,15.2708,15.3667,0.0959,34.9902,35.0412,0.051,26.6029,26.5783,-0.0246,46.6271,46.6166,-0.0105,24.0635,24.0253,-0.0382,15.7777,15.7821,0.0044
2026-05-10 19:06:43,PIECE_A,FournA,10087,False,1,560.13,543.49,90.556,91.591,107.68,109.5,1024.53,1144.48,150.84,148.58,168.63,168.62,24.76,4.34,87,75,M2225,3M1L3A_C,28.5067,125.0,0.01111,OK,OK,OK,OK,0.0067,-0.0,0.01111,normal,1037.63,1041.08,1046.61,1010.36,1116.37,1138.16,1162.61,1147.97,14.1491,14.1347,-0.0144,14.4068,14.3825,-0.0243,28.1985,28.2467,0.0482,41.3436,41.4073,0.0637,14.2253,14.1528,-0.0725,25.4587,25.4092,-0.0495,14.0615,14.133,0.0715,12.6638,12.6923,0.0285,19.0241,19.1102,0.0861,46.463,46.3972,-0.0658,24.7743,24.7583,-0.016,41.3582,41.4275,0.0693,40.3132,40.268,-0.0452,28.1345,28.2122,0.0777,15.5236,15.4283,-0.0953,18.3605,18.3573,-0.0032,36.0607,36.0388,-0.0219,34.6909,34.6152,-0.0757,32.7197,32.6544,-0.0653,41.3987,41.3941,-0.0046,26.2753,26.2608,-0.0145
2026-05-10 19:06:48,PIECE_A,FournB,10088,True,4,517.95,492.97,73.895,71.932,103.828,105.455,1095.14,1063.56,181.03,181.42,146.97,148.24,13.31,3.46,88,76,M2224,3M1L3A_C,28.5053,125.003,0.00105,OK,OK,OK,OK,0.0053,0.003,0.00105,normal,1074.15,1079.85,1065.12,1094.17,1079.32,1048.28,1084.14,1075.4,12.1528,12.2015,0.0487,16.2817,16.2102,-0.0715,34.5576,34.521,-0.0366,34.2039,34.1956,-0.0083,25.1877,25.145,-0.0427,18.2227,18.1598,-0.0629,28.2916,28.2589,-0.0327,43.5271,43.5555,0.0284,33.6592,33.5741,-0.0851,19.378,19.2997,-0.0783,14.1372,14.1612,0.024,16.688,16.7838,0.0958,17.1242,17.1512,0.027,43.9115,43.9066,-0.0049,21.9572,21.9944,0.0372,21.2846,21.2739,-0.0107,37.0711,37.0483,-0.0228,35.8474,35.8611,0.0137,36.6155,36.6298,0.0143,35.9387,36.0177,0.079,44.5246,44.4351,-0.0895
2026-05-10 19:06:53,PIECE_A,FournC,10089,False,1,555.25,582.57,71.731,69.658,136.868,136.395,1111.32,1050.99,166.51,168.04,140.45,140.31,21.31,6.58,89,77,M2224,3M1L1A_C,28.4953,124.953,0.00142,OK,OK,OK,OK,-0.0047,-0.047,0.00142,normal,1093.12,1079.82,1106.69,1131.92,1033.85,1054.42,1068.41,1021.24,15.593,15.5021,-0.0909,18.3795,18.2878,-0.0917,36.2309,36.1565,-0.0744,40.1423,40.1675,0.0252,31.945,31.8864,-0.0586,30.2347,30.1925,-0.0422,16.9698,16.9702,0.0004,46.6542,46.5727,-0.0815,14.4099,14.4139,0.004,25.6191,25.5993,-0.0198,23.2758,23.3668,0.091,22.5037,22.505,0.0013,21.9917,21.9977,0.006,45.9137,45.9347,0.021,28.168,28.2093,0.0413,37.728,37.7264,-0.0016,12.5169,12.5134,-0.0035,25.5882,25.503,-0.0852,30.7056,30.7482,0.0426,31.263,31.3476,0.0846,19.6804,19.7276,0.0472
2026-05-10 19:06:58,PIECE_A,FournA,10090,True,5,452.2,453.33,130.453,130.224,130.327,128.816,1177.33,1016.57,183.29,185.01,137.57,138.08,16.1,7.85,90,78,M2224,3M1L3A_C,28.5059,124.991,0.00453,OK,OK,OK,OK,0.0059,-0.009,0.00453,normal,1168.05,1180.0,1148.88,1180.0,1006.03,1027.1,995.31,1045.48,20.5969,20.5874,-0.0095,21.9619,21.8953,-0.0666,43.3503,43.3242,-0.0261,20.9931,20.9704,-0.0227,47.5023,47.5277,0.0254,45.4976,45.553,0.0554,24.3981,24.3026,-0.0955,33.0076,33.0882,0.0806,23.6274,23.5316,-0.0958,38.537,38.4534,-0.0836,20.2169,20.3103,0.0934,22.5838,22.6055,0.0217,17.7352,17.8034,0.0682,31.7143,31.7069,-0.0074,41.5949,41.5854,-0.0095,39.016,39.1058,0.0898,43.5809,43.5013,-0.0796,47.1951,47.1894,-0.0057,32.6732,32.6346,-0.0386,20.6189,20.6913,0.0724,42.1606,42.1995,0.0389
2026-05-10 19:07:03,PIECE_A,FournB,10091,True,4,426.39,436.08,92.758,90.63,88.856,91.075,1020.87,1054.96,183.27,182.77,126.34,126.48,18.73,5.81,91,79,M2224,3M1L1A_C,28.4976,124.966,0.00097,OK,OK,OK,OK,-0.0024,-0.034,0.00097,normal,1008.11,989.79,994.42,1012.42,1021.52,1052.03,1035.78,1071.46,25.2381,25.255,0.0169,21.7958,21.7272,-0.0686,43.3435,43.3424,-0.0011,39.0694,39.1303,0.0609,32.2472,32.2904,0.0432,15.4814,15.5708,0.0894,47.8476,47.8955,0.0479,43.1557,43.065,-0.0907,45.2241,45.1444,-0.0797,46.5547,46.6381,0.0834,37.5853,37.6146,0.0293,47.9919,47.9448,-0.0471,28.9615,28.9026,-0.0589,23.881,23.793,-0.088,43.7206,43.7467,0.0261,19.0109,19.0608,0.0499,32.4209,32.4841,0.0632,36.1501,36.0978,-0.0523,32.5808,32.5207,-0.0601,46.0165,45.9591,-0.0574,41.1625,41.0771,-0.0854
2026-05-10 19:07:08,PIECE_A,FournC,10092,False,2,529.08,505.11,126.364,122.96,94.979,97.247,1048.6,1191.37,164.78,164.49,172.02,172.34,24.77,7.03,92,80,M2225,3M1L1A_C,28.5084,125.0,0.00477,OK,OK,OK,OK,0.0084,-0.0,0.00477,normal,1055.38,1062.99,1032.95,1042.19,1180.0,1179.71,1180.0,1180.0,19.7892,19.7637,-0.0255,16.5968,16.6707,0.0739,43.5778,43.6548,0.077,36.4384,36.4606,0.0222,32.2772,32.3358,0.0586,25.3434,25.4294,0.086,13.5061,13.5805,0.0744,41.2255,41.2165,-0.009,16.0953,16.0366,-0.0587,35.0661,35.1584,0.0923,47.7495,47.7499,0.0004,28.9234,28.8613,-0.0621,36.4722,36.5181,0.0459,35.3515,35.4014,0.0499,43.4987,43.5957,0.097,42.1043,42.1533,0.049,21.4857,21.5772,0.0915,46.224,46.144,-0.08,23.0186,23.0477,0.0291,20.3172,20.3638,0.0466,43.2709,43.3419,0.071
2026-05-10 19:07:13,PIECE_A,FournC,10093,False,5,517.83,541.33,140.237,141.103,132.227,130.528,1154.79,1038.43,182.92,182.76,136.07,137.08,24.86,5.6,93,81,M2225,3M1L3A_C,28.4972,124.999,0.00353,OK,OK,OK,OK,-0.0028,-0.001,0.00353,normal,1147.89,1172.22,1167.36,1131.47,1040.92,1014.56,1059.26,1031.02,42.2821,42.2824,0.0003,38.5074,38.4806,-0.0268,40.15,40.2178,0.0678,40.2761,40.3519,0.0758,20.5904,20.6038,0.0134,38.186,38.2343,0.0483,18.0889,18.139,0.0501,17.7324,17.7508,0.0184,46.6084,46.5841,-0.0243,43.8741,43.8722,-0.0019,43.4816,43.4534,-0.0282,36.2703,36.2681,-0.0022,38.4187,38.4635,0.0448,16.251,16.2596,0.0086,20.9297,20.9646,0.0349,40.2746,40.2492,-0.0254,38.5494,38.5045,-0.0449,45.1651,45.0725,-0.0926,12.4866,12.4556,-0.031,40.4521,40.5164,0.0643,16.959,16.9973,0.0383
2026-05-10 19:07:18,PIECE_A,FournA,10094,False,3,560.16,579.7,138.286,139.021,72.06,70.929,858.64,802.91,151.86,150.87,153.95,154.14,28.25,5.89,94,82,M2225,3M1L3A_C,28.4844,125.037,0.00929,OK,OK,OK,OK,-0.0156,0.037,0.00929,normal,851.28,849.88,846.77,859.83,823.47,816.71,794.16,772.11,32.8476,32.9219,0.0743,31.6457,31.7333,0.0876,40.0215,40.0281,0.0066,12.3348,12.2572,-0.0776,37.4629,37.5069,0.044,29.69,29.6971,0.0071,22.3048,22.2657,-0.0391,39.7286,39.6636,-0.065,31.5933,31.5653,-0.028,44.2326,44.1984,-0.0342,42.2931,42.3299,0.0368,30.7382,30.6673,-0.0709,36.5953,36.5115,-0.0838,16.6254,16.573,-0.0524,47.2069,47.2664,0.0595,14.0308,14.0728,0.042,17.1829,17.0893,-0.0936,33.2798,33.2267,-0.0531,40.4912,40.5009,0.0097,34.3922,34.4113,0.0191,35.4294,35.4903,0.0609
2026-05-10 19:07:23,PIECE_A,FournB,10095,True,3,551.27,529.32,104.82,107.277,74.45,72.35,1004.1,848.71,197.29,195.02,170.71,170.64,22.08,2.86,95,83,M2225,3M1L3A_C,28.5032,124.998,0.00664,OK,OK,OK,OK,0.0032,-0.002,0.00664,normal,988.35,999.54,975.73,978.91,836.39,853.01,859.64,851.06,14.7827,14.7541,-0.0286,47.0034,46.9851,-0.0183,21.6868,21.6062,-0.0806,20.6887,20.7213,0.0326,34.8571,34.7907,-0.0664,43.2979,43.2231,-0.0748,26.6455,26.5593,-0.0862,46.7101,46.7656,0.0555,37.7476,37.8208,0.0732,19.5555,19.63,0.0745,28.7148,28.6286,-0.0862,29.9281,29.926,-0.0021,36.6238,36.7052,0.0814,17.9784,18.0198,0.0414,21.8885,21.9479,0.0594,20.3805,20.3695,-0.011,14.9314,14.9082,-0.0232,42.8429,42.773,-0.0699,42.464,42.5509,0.0869,25.7798,25.7921,0.0123,35.6991,35.7399,0.0408
2026-05-10 19:07:28,PIECE_A,FournB,10096,False,1,538.37,518.04,133.659,135.564,80.625,80.051,805.25,951.61,179.0,180.1,173.14,172.06,11.54,5.84,96,84,M2224,3M1L3A_C,28.5001,124.992,0.0005,OK,OK,OK,OK,0.0001,-0.008,0.0005,normal,794.94,819.93,817.49,800.08,990.42,912.89,969.89,977.77,36.726,36.7442,0.0182,19.144,19.0827,-0.0613,29.9103,29.9769,0.0666,30.6607,30.6349,-0.0258,30.2103,30.1217,-0.0886,47.7045,47.7145,0.01,18.8629,18.9404,0.0775,21.3569,21.3264,-0.0305,44.6004,44.6124,0.012,42.1238,42.0501,-0.0737,29.3715,29.4376,0.0661,23.5031,23.4038,-0.0993,25.1676,25.2401,0.0725,42.9811,42.9104,-0.0707,34.4953,34.4728,-0.0225,45.3673,45.4074,0.0401,24.6519,24.555,-0.0969,23.4725,23.4455,-0.027,28.0235,28.0872,0.0637,21.0556,21.0106,-0.045,12.7505,12.8033,0.0528
2026-05-10 19:07:33,PIECE_A,FournA,10097,False,2,526.92,540.39,63.811,63.831,114.952,114.292,810.85,1121.14,189.25,187.21,143.45,143.9,11.7,7.76,97,85,M2225,3M1L1A_C,28.5046,125.066,0.00846,OK,OK,OK,OK,0.0046,0.066,0.00846,normal,778.22,797.75,820.77,831.39,1129.06,1099.58,1087.0,1124.06,16.87,16.774,-0.096,13.0201,12.9866,-0.0335,35.3234,35.2507,-0.0727,14.5954,14.6132,0.0178,26.3405,26.2671,-0.0734,45.8983,45.8726,-0.0257,38.6753,38.7199,0.0446,47.3553,47.2718,-0.0835,18.0931,18.154,0.0609,24.9512,24.999,0.0478,34.3696,34.352,-0.0176,40.8217,40.8313,0.0096,21.1776,21.1507,-0.0269,13.2512,13.2239,-0.0273,12.5877,12.6203,0.0326,16.0538,15.9673,-0.0865,34.6776,34.7068,0.0292,47.1639,47.0757,-0.0882,39.2805,39.3484,0.0679,29.5151,29.5529,0.0378,26.2691,26.3513,0.0822
2026-05-10 19:07:38,PIECE_A,FournC,10098,True,2,575.02,551.9,51.317,51.375,67.729,68.245,1127.34,813.92,180.52,178.92,165.43,164.74,11.45,5.62,98,86,M2224,3M1L2A_C,28.4942,125.035,0.0136,OK,OK,OK,OK,-0.0058,0.035,0.0136,normal,1147.99,1117.4,1136.67,1095.85,837.53,842.46,818.52,831.12,37.0868,37.0233,-0.0635,24.9691,25.0608,0.0917,30.8147,30.9028,0.0881,18.6416,18.712,0.0704,15.1263,15.1096,-0.0167,15.7354,15.7243,-0.0111,21.2583,21.2037,-0.0546,36.9623,36.923,-0.0393,24.203,24.1522,-0.0508,20.024,20.0728,0.0488,44.3594,44.2777,-0.0817,44.8755,44.7841,-0.0914,22.265,22.2035,-0.0615,39.983,39.9944,0.0114,19.8616,19.8086,-0.053,32.6907,32.6369,-0.0538,19.3353,19.3878,0.0525,42.5626,42.5843,0.0217,41.9931,41.9307,-0.0624,20.9364,20.9636,0.0272,23.3789,23.3365,-0.0424
2026-05-10 19:07:43,PIECE_A,FournA,10099,False,1,450.76,443.79,144.971,147.019,136.846,136.39,922.54,962.44,150.81,151.28,171.13,171.53,20.84,3.97,99,87,M2224,3M1L2A_C,28.4975,125.002,0.00346,OK,OK,OK,OK,-0.0025,0.002,0.00346,normal,890.84,928.66,907.35,920.29,985.38,939.9,958.49,957.26,22.0112,22.0886,0.0774,41.3819,41.3785,-0.0034,46.6125,46.6957,0.0832,45.1726,45.1719,-0.0007,40.123,40.038,-0.085,15.0744,14.9753,-0.0991,25.1219,25.2145,0.0926,45.8279,45.9254,0.0975,17.9873,17.9392,-0.0481,32.5085,32.5685,0.06,25.0337,24.9926,-0.0411,40.2946,40.2301,-0.0645,47.6374,47.541,-0.0964,39.3559,39.3247,-0.0312,35.3681,35.2771,-0.091,26.14,26.1936,0.0536,23.8955,23.8312,-0.0643,13.85,13.7984,-0.0516,13.7495,13.6624,-0.0871,16.9918,17.0733,0.0815,17.67,17.6931,0.0231
